study,method,seed,epoch,update,lr_last_update,train_loss_epoch,state_used_resolution,state_used_sigma,current_train_probe_acc,current_train_probe_ce,current_test_acc,current_test_ce,target_train_probe_acc,target_train_probe_ce,target_test_acc,target_test_ce
resnet20act_cifar10/gelu,plain,0,15,5865,0.0025208629481234496,0.5626597037792206,,,0.826,0.5418756103515625,0.739,0.7419045928955078,,,,
resnet20act_cifar10/gelu,plain,0,16,6256,0.0022580968688929426,0.5261122138023376,,,0.842,0.4913739013671875,0.7455,0.7318090606689454,,,,
resnet20act_cifar10/gelu,plain,0,17,6647,0.0019980084286831713,0.4982285381603241,,,0.836,0.46630661010742186,0.7442,0.7358726776123047,,,,
resnet20act_cifar10/gelu,plain,0,18,7038,0.0017434765606983522,0.47002801515579223,,,0.832,0.4716312255859375,0.744,0.7498887481689454,,,,
resnet20act_cifar10/gelu,plain,0,19,7429,0.0014973186921401005,0.4374819596195221,,,0.86,0.40309912109375,0.7495,0.7386564025878907,,,,
resnet20act_cifar10/gelu,plain,0,20,7820,0.0012622595579512698,0.41295124768733976,,,0.882,0.37493243408203125,0.7463,0.7481131561279297,,,,
resnet20act_cifar10/gelu,plain,0,21,8211,0.0010409010405754784,0.3887049655342102,,,0.884,0.36257708740234373,0.7531,0.7476504699707032,,,,
resnet20act_cifar10/gelu,plain,0,22,8602,0.0008356933695777008,0.37167137268543243,,,0.898,0.33171197509765626,0.7505,0.7467250122070312,,,,
resnet20act_cifar10/gelu,plain,0,23,8993,0.0006489079999188671,0.35034588995456695,,,0.914,0.30842544555664064,0.7503,0.7577236511230468,,,,
resnet20act_cifar10/gelu,plain,0,24,9384,0.0004826124690963721,0.3338644850564003,,,0.912,0.309614501953125,0.7481,0.7629175537109375,,,,
resnet20act_cifar10/gelu,plain,0,25,9775,0.0003386475114581614,0.3202999118947983,,,0.906,0.29296600341796875,0.75,0.7647702697753906,,,,
resnet20act_cifar10/gelu,plain,0,26,10166,0.00021860668301331375,0.31230958579063417,,,0.914,0.2790652160644531,0.7506,0.7749460571289063,,,,
resnet20act_cifar10/gelu,plain,0,27,10557,0.00012381872227320984,0.3016517822098732,,,0.914,0.2911302490234375,0.7487,0.7730949554443359,,,,
resnet20act_cifar10/gelu,plain,0,28,10948,5.53328423720989e-05,0.29808429939746856,,,0.92,0.2783232421875,0.75,0.7703893646240234,,,,
resnet20act_cifar10/gelu,plain,0,29,11339,1.3907117269393864e-05,0.2899060199165344,,,0.922,0.26804098510742186,0.751,0.77281201171875,,,,
resnet20act_cifar10/gelu,plain,0,30,11730,9.058745198409212e-11,0.29097497728347776,,,0.92,0.2741556396484375,0.7509,0.7686860076904297,,,,
resnet20act_cifar10/gelu,plain,1,0,0,8.333333333333333e-05,,,,0.1,2.4681787109375,0.1004,2.4693378173828124,,,,
resnet20act_cifar10/gelu,plain,1,1,391,0.004990141512569891,1.8843696374893188,,,0.374,1.65695068359375,0.3902,1.6000208923339845,,,,
resnet20act_cifar10/gelu,plain,1,2,782,0.004953056580549272,1.5005646103668213,,,0.498,1.42459814453125,0.4859,1.3774311157226562,,,,
resnet20act_cifar10/gelu,plain,1,3,1173,0.004888818630747975,1.2910078548812867,,,0.552,1.2358447265625,0.5575,1.2018843322753907,,,,
resnet20act_cifar10/gelu,plain,1,4,1564,0.004798138716554241,1.1421427251434326,,,0.606,1.0940531005859375,0.6039,1.0902370422363281,,,,
resnet20act_cifar10/gelu,plain,1,5,1955,0.004682020578909872,1.0434009573364258,,,0.656,0.973773681640625,0.6425,0.9837697326660156,,,,
resnet20act_cifar10/gelu,plain,1,6,2346,0.004541749535846712,0.960912065410614,,,0.646,0.9294041748046875,0.6575,0.9443274780273437,,,,
resnet20act_cifar10/gelu,plain,1,7,2737,0.0043788782552308895,0.8927645104408264,,,0.722,0.8158226318359375,0.6781,0.8998462585449218,,,,
resnet20act_cifar10/gelu,plain,1,8,3128,0.004195209568197074,0.8353924296760559,,,0.73,0.784264892578125,0.6906,0.8742410949707031,,,,
resnet20act_cifar10/gelu,plain,1,9,3519,0.0039927765135118086,0.77906758644104,,,0.752,0.6953497314453125,0.6998,0.8374406494140625,,,,
resnet20act_cifar10/gelu,plain,1,10,3910,0.0037738198337559444,0.7278349407577515,,,0.774,0.6639049072265625,0.7134,0.8152215454101562,,,,
resnet20act_cifar10/gelu,plain,1,11,4301,0.0035407631724221527,0.686024517364502,,,0.766,0.6238045654296875,0.7105,0.8069856262207031,,,,
resnet20act_cifar10/gelu,plain,1,12,4692,0.003296186246472237,0.6462567731571197,,,0.802,0.5331802978515625,0.7283,0.7744815216064453,,,,
resnet20act_cifar10/gelu,plain,1,13,5083,0.0030427962913086395,0.6052859761428833,,,0.832,0.5069810791015625,0.7271,0.7862779998779297,,,,
resnet20act_cifar10/gelu,plain,1,14,5474,0.0027833980942373526,0.5703640876102447,,,0.842,0.4693007507324219,0.7343,0.76554248046875,,,,
resnet20act_cifar10/gelu,plain,1,15,5865,0.0025208629481234496,0.5327514562606811,,,0.856,0.4309326477050781,0.7397,0.7547395202636719,,,,
resnet20act_cifar10/gelu,plain,1,16,6256,0.0022580968688929426,0.49558552746772766,,,0.848,0.4164759216308594,0.7424,0.7612503631591797,,,,
resnet20act_cifar10/gelu,plain,1,17,6647,0.0019980084286831713,0.4644069222688675,,,0.87,0.381353515625,0.7382,0.7777452697753906,,,,
resnet20act_cifar10/gelu,plain,1,18,7038,0.0017434765606983522,0.4356349723243713,,,0.888,0.3557161560058594,0.7392,0.7664581909179687,,,,
resnet20act_cifar10/gelu,plain,1,19,7429,0.0014973186921401005,0.4055366811180115,,,0.906,0.3143984375,0.7389,0.7920981231689453,,,,
resnet20act_cifar10/gelu,plain,1,20,7820,0.0012622595579512698,0.37670209948539735,,,0.912,0.2843593444824219,0.7382,0.7892202880859375,,,,
resnet20act_cifar10/gelu,plain,1,21,8211,0.0010409010405754784,0.35124919783592223,,,0.904,0.28720114135742186,0.7362,0.8131853454589844,,,,
resnet20act_cifar10/gelu,plain,1,22,8602,0.0008356933695777008,0.32959002808570864,,,0.924,0.24853884887695313,0.745,0.8066799743652344,,,,
resnet20act_cifar10/gelu,plain,1,23,8993,0.0006489079999188671,0.31141350969314574,,,0.946,0.22994216918945312,0.7422,0.8055740753173828,,,,
resnet20act_cifar10/gelu,plain,1,24,9384,0.0004826124690963721,0.29107586050987244,,,0.946,0.21299749755859376,0.739,0.8104988098144531,,,,
resnet20act_cifar10/gelu,plain,1,25,9775,0.0003386475114581614,0.27929990437984464,,,0.94,0.21235092163085936,0.7387,0.8194472564697266,,,,
resnet20act_cifar10/gelu,plain,1,26,10166,0.00021860668301331375,0.26533612164020537,,,0.95,0.2074185333251953,0.7391,0.8186077697753906,,,,
resnet20act_cifar10/gelu,plain,1,27,10557,0.00012381872227320984,0.25570623279094695,,,0.948,0.19456954956054687,0.7377,0.8292367767333985,,,,
resnet20act_cifar10/gelu,plain,1,28,10948,5.53328423720989e-05,0.25280971044421197,,,0.956,0.19807913208007813,0.7385,0.8212459075927734,,,,
resnet20act_cifar10/gelu,plain,1,29,11339,1.3907117269393864e-05,0.24982688562631608,,,0.942,0.19702133178710937,0.7388,0.8236021667480469,,,,
resnet20act_cifar10/gelu,plain,1,30,11730,9.058745198409212e-11,0.2498984095478058,,,0.946,0.19170394897460938,0.7412,0.8256737762451172,,,,
resnet20act_cifar10/gelu,plain,2,0,0,8.333333333333333e-05,,,,0.1,3.12495361328125,0.0999,3.139264807128906,,,,
resnet20act_cifar10/gelu,plain,2,1,391,0.004990141512569891,1.893651777496338,,,0.376,1.65049755859375,0.3866,1.6182272155761719,,,,
resnet20act_cifar10/gelu,plain,2,2,782,0.004953056580549272,1.4966628023147583,,,0.476,1.3984791259765625,0.4948,1.3573531433105468,,,,
resnet20act_cifar10/gelu,plain,2,3,1173,0.004888818630747975,1.2892348824691773,,,0.564,1.232119873046875,0.5692,1.1854158569335937,,,,
resnet20act_cifar10/gelu,plain,2,4,1564,0.004798138716554241,1.1343791971206665,,,0.624,1.05918505859375,0.62,1.0451130157470703,,,,
resnet20act_cifar10/gelu,plain,2,5,1955,0.004682020578909872,1.0216051022338868,,,0.676,0.9640344848632812,0.6444,0.9681785217285156,,,,
resnet20act_cifar10/gelu,plain,2,6,2346,0.004541749535846712,0.9405321624755859,,,0.706,0.89204541015625,0.6695,0.9230985900878906,,,,
resnet20act_cifar10/gelu,plain,2,7,2737,0.0043788782552308895,0.8730886246490479,,,0.71,0.8308690185546875,0.6757,0.8933964172363281,,,,
resnet20act_cifar10/gelu,plain,2,8,3128,0.004195209568197074,0.808631286945343,,,0.742,0.7601107177734375,0.6984,0.8482467926025391,,,,
resnet20act_cifar10/gelu,plain,2,9,3519,0.0039927765135118086,0.7632981604576111,,,0.76,0.69992333984375,0.7155,0.8163328125,,,,
resnet20act_cifar10/gelu,plain,2,10,3910,0.0037738198337559444,0.7171610229682922,,,0.78,0.6963775634765625,0.7232,0.7955624206542968,,,,
resnet20act_cifar10/gelu,plain,2,11,4301,0.0035407631724221527,0.6767215848731994,,,0.784,0.6375995483398438,0.7368,0.7709023468017578,,,,
resnet20act_cifar10/gelu,plain,2,12,4692,0.003296186246472237,0.6329142693710327,,,0.814,0.5666613159179688,0.7388,0.7484897491455078,,,,
resnet20act_cifar10/gelu,plain,2,13,5083,0.0030427962913086395,0.5955489874362946,,,0.824,0.5119384460449219,0.7431,0.7378000305175781,,,,
resnet20act_cifar10/gelu,plain,2,14,5474,0.0027833980942373526,0.5587648198223114,,,0.85,0.47021044921875,0.7478,0.7347480865478515,,,,
resnet20act_cifar10/gelu,plain,2,15,5865,0.0025208629481234496,0.528058102722168,,,0.858,0.476874267578125,0.746,0.7398958587646485,,,,
resnet20act_cifar10/gelu,plain,2,16,6256,0.0022580968688929426,0.4930347445297241,,,0.87,0.4195588684082031,0.7463,0.7362330322265624,,,,
resnet20act_cifar10/gelu,plain,2,17,6647,0.0019980084286831713,0.46161723886966705,,,0.88,0.36757098388671877,0.7566,0.7291918914794921,,,,
resnet20act_cifar10/gelu,plain,2,18,7038,0.0017434765606983522,0.4305614981985092,,,0.892,0.35014544677734377,0.7553,0.7376411041259766,,,,
resnet20act_cifar10/gelu,plain,2,19,7429,0.0014973186921401005,0.40151065559864046,,,0.902,0.315154296875,0.7513,0.7366958557128906,,,,
resnet20act_cifar10/gelu,plain,2,20,7820,0.0012622595579512698,0.3741702269077301,,,0.906,0.2958961486816406,0.7504,0.7584450958251953,,,,
resnet20act_cifar10/gelu,plain,2,21,8211,0.0010409010405754784,0.3504917396783829,,,0.92,0.2799142150878906,0.7538,0.7481180725097656,,,,
resnet20act_cifar10/gelu,plain,2,22,8602,0.0008356933695777008,0.32791356132030486,,,0.936,0.2585217590332031,0.7531,0.7579003845214843,,,,
resnet20act_cifar10/gelu,plain,2,23,8993,0.0006489079999188671,0.31003524054050446,,,0.94,0.22821983337402343,0.7489,0.7730331817626953,,,,
resnet20act_cifar10/gelu,plain,2,24,9384,0.0004826124690963721,0.2936648488330841,,,0.94,0.21851934814453125,0.7526,0.7723911163330078,,,,
resnet20act_cifar10/gelu,plain,2,25,9775,0.0003386475114581614,0.278067452609539,,,0.948,0.21462362670898438,0.7514,0.7747445404052734,,,,
resnet20act_cifar10/gelu,plain,2,26,10166,0.00021860668301331375,0.2689349052643776,,,0.958,0.20385255432128907,0.7531,0.7765302551269532,,,,
resnet20act_cifar10/gelu,plain,2,27,10557,0.00012381872227320984,0.26058861515760423,,,0.954,0.20785296630859376,0.7553,0.7769448669433594,,,,
resnet20act_cifar10/gelu,plain,2,28,10948,5.53328423720989e-05,0.2560497688007355,,,0.96,0.19977702331542968,0.7517,0.7860859069824219,,,,
resnet20act_cifar10/gelu,plain,2,29,11339,1.3907117269393864e-05,0.2511529824066162,,,0.954,0.20308367919921874,0.7514,0.7863132537841797,,,,
resnet20act_cifar10/gelu,plain,2,30,11730,9.058745198409212e-11,0.25096457775592806,,,0.958,0.19401231384277343,0.7518,0.7825676391601563,,,,
resnet20act_cifar10/gelu,resolution_max_b1,0,0,0,8.333333333333333e-05,,,,0.1,2.5818662109375,0.1,2.5792739624023437,0.1,2.662419189453125,0.1,2.657359509277344
resnet20act_cifar10/gelu,resolution_max_b1,0,1,391,0.004990141512569891,1.8367197899627685,16,,0.368,1.6291190185546875,0.4163,1.543435675048828,0.146,3.30057080078125,0.1505,3.2786332763671875
resnet20act_cifar10/gelu,resolution_max_b1,0,2,782,0.004953056580549272,1.4252640312194824,16,,0.508,1.34286767578125,0.5265,1.2898957885742188,0.208,2.8311015625,0.2138,2.7840493408203124
resnet20act_cifar10/gelu,resolution_max_b1,0,3,1173,0.004888818630747975,1.224905881843567,16,,0.576,1.1500882568359374,0.5684,1.162689044189453,0.244,2.69259716796875,0.2409,2.6306693603515625
resnet20act_cifar10/gelu,resolution_max_b1,0,4,1564,0.004798138716554241,1.093175032196045,16,,0.64,0.988754638671875,0.6322,1.0166793182373046,0.186,3.282244140625,0.1979,3.1882653076171876
resnet20act_cifar10/gelu,resolution_max_b1,0,5,1955,0.004682020578909872,0.9950517112922669,16,,0.666,0.9422908325195313,0.6358,0.9944099975585937,0.17,3.40924609375,0.1726,3.3131937255859376
resnet20act_cifar10/gelu,resolution_max_b1,0,6,2346,0.004541749535846712,0.9176945053482055,16,,0.692,0.8778247680664063,0.6649,0.9379094299316406,0.204,3.00287939453125,0.2049,2.902151794433594
resnet20act_cifar10/gelu,resolution_max_b1,0,7,2737,0.0043788782552308895,0.9513034559822082,24,,0.664,0.895234130859375,0.6722,0.9122049957275391,0.256,2.41717529296875,0.2853,2.320813610839844
resnet20act_cifar10/gelu,resolution_max_b1,0,8,3128,0.004195209568197074,0.8477652783203125,24,,0.72,0.8031329956054688,0.7055,0.827518310546875,0.278,2.31417529296875,0.2883,2.23281552734375
resnet20act_cifar10/gelu,resolution_max_b1,0,9,3519,0.0039927765135118086,0.7722905127716064,24,,0.746,0.715818359375,0.7243,0.781448550415039,0.32,2.131434814453125,0.3115,2.077162725830078
resnet20act_cifar10/gelu,resolution_max_b1,0,10,3910,0.0037738198337559444,0.7168047175407409,24,,0.782,0.6812538452148438,0.7253,0.7604745880126953,0.278,2.53520703125,0.2781,2.4622966918945313
resnet20act_cifar10/gelu,resolution_max_b1,0,11,4301,0.0035407631724221527,0.6657597262954712,24,,0.804,0.5981777954101563,0.743,0.7316376495361329,0.284,2.633454345703125,0.2645,2.575129748535156
resnet20act_cifar10/gelu,resolution_max_b1,0,12,4692,0.003296186246472237,0.6213189554405213,24,,0.814,0.5602469482421875,0.7497,0.7062755462646484,0.288,2.6082021484375,0.2594,2.5754071533203127
resnet20act_cifar10/gelu,resolution_max_b1,0,13,5083,0.0030427962913086395,0.7355891440010071,32,,0.76,0.6685973510742188,0.7443,0.72931123046875,0.76,0.6685973510742188,0.7443,0.72931123046875
resnet20act_cifar10/gelu,resolution_max_b1,0,14,5474,0.0027833980942373526,0.6501345032691955,32,,0.81,0.5691649169921875,0.762,0.6792025390625,0.81,0.5691649169921875,0.762,0.6792025390625
resnet20act_cifar10/gelu,resolution_max_b1,0,15,5865,0.0025208629481234496,0.6064219341087341,32,,0.804,0.5557412109375,0.7746,0.64654736328125,0.804,0.5557412109375,0.7746,0.64654736328125
resnet20act_cifar10/gelu,resolution_max_b1,0,16,6256,0.0022580968688929426,0.5645107122135162,32,,0.812,0.5095146484375,0.7811,0.6306573852539062,0.812,0.5095146484375,0.7811,0.6306573852539062
resnet20act_cifar10/gelu,resolution_max_b1,0,17,6647,0.0019980084286831713,0.535165293264389,32,,0.836,0.47330776977539063,0.7856,0.6140986694335937,0.836,0.47330776977539063,0.7856,0.6140986694335937
resnet20act_cifar10/gelu,resolution_max_b1,0,18,7038,0.0017434765606983522,0.5083503497314453,32,,0.842,0.4665335693359375,0.7853,0.6095258514404297,0.842,0.4665335693359375,0.7853,0.6095258514404297
resnet20act_cifar10/gelu,resolution_max_b1,0,19,7429,0.0014973186921401005,0.47824678179740904,32,,0.862,0.40940753173828126,0.799,0.586613037109375,0.862,0.40940753173828126,0.799,0.586613037109375
resnet20act_cifar10/gelu,resolution_max_b1,0,20,7820,0.0012622595579512698,0.45931661124229434,32,,0.88,0.389064453125,0.7993,0.5816294067382812,0.88,0.389064453125,0.7993,0.5816294067382812
resnet20act_cifar10/gelu,resolution_max_b1,0,21,8211,0.0010409010405754784,0.43953742970466614,32,,0.862,0.3826441650390625,0.8019,0.5809914047241211,0.862,0.3826441650390625,0.8019,0.5809914047241211
resnet20act_cifar10/gelu,resolution_max_b1,0,22,8602,0.0008356933695777008,0.4272775736093521,32,,0.882,0.3527214965820312,0.801,0.5765861114501953,0.882,0.3527214965820312,0.801,0.5765861114501953
resnet20act_cifar10/gelu,resolution_max_b1,0,23,8993,0.0006489079999188671,0.40915199610233305,32,,0.89,0.343400390625,0.8003,0.5731475128173829,0.89,0.343400390625,0.8003,0.5731475128173829
resnet20act_cifar10/gelu,resolution_max_b1,0,24,9384,0.0004826124690963721,0.39488009244918826,32,,0.896,0.33294671630859374,0.8042,0.5729025314331054,0.896,0.33294671630859374,0.8042,0.5729025314331054
resnet20act_cifar10/gelu,resolution_max_b1,0,25,9775,0.0003386475114581614,0.3844057487106323,32,,0.9,0.3212884521484375,0.8052,0.5672626800537109,0.9,0.3212884521484375,0.8052,0.5672626800537109
resnet20act_cifar10/gelu,resolution_max_b1,0,26,10166,0.00021860668301331375,0.37809214226722715,32,,0.898,0.315992919921875,0.8043,0.5743394149780273,0.898,0.315992919921875,0.8043,0.5743394149780273
resnet20act_cifar10/gelu,resolution_max_b1,0,27,10557,0.00012381872227320984,0.36892858004570006,32,,0.89,0.3225338134765625,0.8061,0.5683166122436524,0.89,0.3225338134765625,0.8061,0.5683166122436524
resnet20act_cifar10/gelu,resolution_max_b1,0,28,10948,5.53328423720989e-05,0.36509861344337463,32,,0.894,0.3158460388183594,0.8055,0.5687351333618164,0.894,0.3158460388183594,0.8055,0.5687351333618164
resnet20act_cifar10/gelu,resolution_max_b1,0,29,11339,1.3907117269393864e-05,0.35903456114768983,32,,0.896,0.3141672668457031,0.8036,0.5731055358886719,0.896,0.3141672668457031,0.8036,0.5731055358886719
resnet20act_cifar10/gelu,resolution_max_b1,0,30,11730,9.058745198409212e-11,0.360330418753624,32,,0.9,0.3131962890625,0.8056,0.5694633117675781,0.9,0.3131962890625,0.8056,0.5694633117675781
resnet20act_cifar10/gelu,resolution_max_b1,1,0,0,8.333333333333333e-05,,,,0.114,2.424865234375,0.0947,2.4280808471679687,0.1,2.4681787109375,0.1004,2.4693378173828124
resnet20act_cifar10/gelu,resolution_max_b1,1,1,391,0.004990141512569891,1.8435568901062012,16,,0.418,1.552977294921875,0.428,1.5150795776367187,0.214,2.4698984375,0.2208,2.4147033447265627
resnet20act_cifar10/gelu,resolution_max_b1,1,2,782,0.004953056580549272,1.407040683670044,16,,0.55,1.3171923828125,0.5266,1.2780967529296876,0.246,2.5839326171875,0.2455,2.4924635498046874
resnet20act_cifar10/gelu,resolution_max_b1,1,3,1173,0.004888818630747975,1.2350409264755249,16,,0.576,1.147945068359375,0.5812,1.1514679321289063,0.234,2.8879013671875,0.2405,2.8229369750976563
resnet20act_cifar10/gelu,resolution_max_b1,1,4,1564,0.004798138716554241,1.0959505251693726,16,,0.628,1.0291417236328124,0.6197,1.0545085662841798,0.194,3.37468994140625,0.2094,3.2649862915039063
resnet20act_cifar10/gelu,resolution_max_b1,1,5,1955,0.004682020578909872,0.9885706558799744,16,,0.676,0.9152967529296875,0.649,0.9687801574707031,0.138,3.993056884765625,0.1567,3.8524342895507813
resnet20act_cifar10/gelu,resolution_max_b1,1,6,2346,0.004541749535846712,0.9051166701889038,16,,0.692,0.8507945556640625,0.6618,0.9269071655273438,0.152,3.582578125,0.1606,3.4508208374023437
resnet20act_cifar10/gelu,resolution_max_b1,1,7,2737,0.0043788782552308895,0.9468308540725708,24,,0.698,0.84687841796875,0.6835,0.8807133514404297,0.2,3.42524169921875,0.2047,3.3379252807617186
resnet20act_cifar10/gelu,resolution_max_b1,1,8,3128,0.004195209568197074,0.8388057215690613,24,,0.706,0.7810325927734375,0.7081,0.81596904296875,0.158,3.373508056640625,0.1671,3.242745690917969
resnet20act_cifar10/gelu,resolution_max_b1,1,9,3519,0.0039927765135118086,0.7709047544288635,24,,0.74,0.7253995361328125,0.7217,0.7809245361328125,0.214,3.0911494140625,0.2244,2.9793097045898436
resnet20act_cifar10/gelu,resolution_max_b1,1,10,3910,0.0037738198337559444,0.7126774383926392,24,,0.738,0.7008773803710937,0.729,0.757784927368164,0.126,3.6785908203125,0.1338,3.5530898071289063
resnet20act_cifar10/gelu,resolution_max_b1,1,11,4301,0.0035407631724221527,0.6648939492797852,24,,0.78,0.6319015502929688,0.7373,0.7356733856201172,0.184,2.999896728515625,0.192,2.868576892089844
resnet20act_cifar10/gelu,resolution_max_b1,1,12,4692,0.003296186246472237,0.6214937592792511,24,,0.788,0.5448980712890625,0.7549,0.6911407958984375,0.246,2.8338134765625,0.2522,2.7411542236328126
resnet20act_cifar10/gelu,resolution_max_b1,1,13,5083,0.0030427962913086395,0.7417870360565185,32,,0.768,0.6498257446289063,0.7521,0.7099018371582031,0.768,0.6498257446289063,0.7521,0.7099018371582031
resnet20act_cifar10/gelu,resolution_max_b1,1,14,5474,0.0027833980942373526,0.6544127303600311,32,,0.812,0.5716488037109375,0.7689,0.6603187133789062,0.812,0.5716488037109375,0.7689,0.6603187133789062
resnet20act_cifar10/gelu,resolution_max_b1,1,15,5865,0.0025208629481234496,0.6049525667858123,32,,0.838,0.51884521484375,0.7787,0.6391356658935546,0.838,0.51884521484375,0.7787,0.6391356658935546
