method,seed,policy,split,direction,amplitude,L_centre,dL_plus,dL_minus,S,C_d
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,2,0.02,0.29518101501464844,0.007467453002929669,0.01048463439941405,0.008976043701171887,44.88021850585943
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,3,0.02,0.29518101501464844,0.01792274475097655,0.02943247985839842,0.023677612304687456,118.38806152343727
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,4,0.02,0.29518101501464844,0.01382456970214846,0.010214111328124997,0.012019340515136756,60.09670257568378
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,5,0.02,0.29518101501464844,0.016214355468749997,0.018180923461914078,0.017197639465332037,85.98819732666018
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,6,0.02,0.29518101501464844,0.013044006347656234,0.01732330322265624,0.015183654785156264,75.91827392578132
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,7,0.02,0.29518101501464844,0.01926065063476562,0.015292175292968724,0.01727641296386717,86.38206481933585
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,8,0.02,0.29518101501464844,0.008720031738281231,0.00896597290039064,0.008843002319335935,44.21501159667967
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,9,0.02,0.29518101501464844,0.00963342285156249,0.02066175842285156,0.015147590637207053,75.73795318603527
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,10,0.02,0.29518101501464844,0.009162628173828125,0.016924041748046847,0.013043334960937458,65.21667480468729
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,11,0.02,0.29518101501464844,0.015557571411132787,0.012654159545898436,0.014105865478515611,70.52932739257805
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,12,0.02,0.29518101501464844,0.013490020751953102,0.01388945007324216,0.013689735412597659,68.4486770629883
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,13,0.02,0.29518101501464844,0.02535394287109377,0.0243096466064453,0.024831794738769508,124.15897369384753
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,14,0.02,0.29518101501464844,0.014658889770507832,0.015247131347656262,0.014953010559082047,74.76505279541023
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,15,0.02,0.29518101501464844,0.013231674194335907,0.02115745544433595,0.0171945648193359,85.9728240966795
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,16,0.02,0.29518101501464844,0.020958084106445285,0.03235290527343748,0.026655494689941384,133.27747344970692
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,17,0.02,0.29518101501464844,0.007308654785156243,0.013847274780273422,0.010577964782714833,52.88982391357416
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,18,0.02,0.29518101501464844,0.009513839721679684,0.008845581054687524,0.009179710388183604,45.89855194091802
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,19,0.02,0.29518101501464844,0.012248733520507815,0.010857254028320329,0.0115529937744141,57.7649688720705
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,0,0.025,0.29518101501464844,0.02464541625976563,0.029761657714843737,0.02720353698730471,87.05131835937506
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,1,0.025,0.29518101501464844,0.02886781311035158,0.039167114257812496,0.03401746368408204,108.8558837890625
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,2,0.025,0.29518101501464844,0.01197288513183592,0.015390151977539068,0.013681518554687466,43.780859374999885
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,3,0.025,0.29518101501464844,0.029619308471679706,0.04374377441406252,0.03668154144287111,117.38093261718754
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,4,0.025,0.29518101501464844,0.021388900756835916,0.016506942749023423,0.018947921752929697,60.63334960937502
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,5,0.025,0.29518101501464844,0.025578811645507793,0.028350479125976547,0.02696464538574217,86.28686523437493
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,6,0.025,0.29518101501464844,0.020935623168945316,0.025990264892578108,0.023462944030761712,75.08142089843746
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,7,0.025,0.29518101501464844,0.029289810180664066,0.02410044860839844,0.026695129394531225,85.4244140624999
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,8,0.025,0.29518101501464844,0.013564056396484392,0.013812301635742208,0.0136881790161133,43.80217285156255
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,9,0.025,0.29518101501464844,0.016905364990234373,0.03064848327636721,0.023776924133300792,76.08615722656252
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,10,0.025,0.29518101501464844,0.015289428710937525,0.024991195678710942,0.02014031219482426,64.44899902343762
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,11,0.025,0.29518101501464844,0.023935928344726576,0.02015501403808595,0.022045471191406263,70.54550781250003
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,12,0.025,0.29518101501464844,0.021248962402343752,0.02164036560058591,0.02144466400146483,68.62292480468744
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,13,0.025,0.29518101501464844,0.039550216674804684,0.038102096557617204,0.038826156616210916,124.2437011718749
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,14,0.025,0.29518101501464844,0.022804199218749988,0.023892120361328095,0.023348159790039014,74.71411132812483
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,15,0.025,0.29518101501464844,0.02162864685058591,0.03150843811035153,0.026568542480468693,85.0193359374998
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,16,0.025,0.29518101501464844,0.0346350555419922,0.0482517852783203,0.04144342041015625,132.6189453125
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,17,0.025,0.29518101501464844,0.01226109313964846,0.0203189239501953,0.016290008544921908,52.1280273437501
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,18,0.025,0.29518101501464844,0.014771865844726562,0.014010162353515598,0.01439101409912108,46.05124511718745
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,19,0.025,0.29518101501464844,0.018939315795898415,0.017173675537109356,0.018056495666503913,57.78078613281251
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,0,0.05,0.29518101501464844,0.10388075256347656,0.1056740417480469,0.10477739715576173,83.82191772460936
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,1,0.05,0.29518101501464844,0.10236831665039064,0.15416105651855466,0.12826468658447265,102.6117492675781
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,2,0.05,0.29518101501464844,0.052750534057617204,0.05116609191894533,0.05195831298828124,41.566650390624986
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,3,0.05,0.29518101501464844,0.13480323791503906,0.15833201599121094,0.14656762695312497,117.25410156249995
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,4,0.05,0.29518101501464844,0.08103834533691406,0.06924647521972654,0.0751424102783203,60.113928222656234
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,5,0.05,0.29518101501464844,0.10098503112792967,0.11599887084960936,0.10849195098876951,86.7935607910156
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,6,0.05,0.29518101501464844,0.09537351989746096,0.09507212829589845,0.0952228240966797,76.17825927734374
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,7,0.05,0.29518101501464844,0.11420701599121091,0.09182243347167968,0.1030147247314453,82.41177978515621
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,8,0.05,0.29518101501464844,0.05287675476074216,0.05247990417480469,0.0526783294677734,42.14266357421871
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,9,0.05,0.29518101501464844,0.08167199707031247,0.11281129455566408,0.09724164581298828,77.79331665039061
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,10,0.05,0.29518101501464844,0.07197856140136716,0.08889602661132812,0.08043729400634764,64.3498352050781
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,11,0.05,0.29518101501464844,0.09879402160644529,0.08513446044921874,0.09196424102783202,73.5713928222656
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,12,0.05,0.29518101501464844,0.08989007568359375,0.08055433654785155,0.08522220611572262,68.17776489257808
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,13,0.05,0.29518101501464844,0.16182705688476562,0.15659643554687502,0.15921174621582035,127.36939697265626
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,14,0.05,0.29518101501464844,0.08939758300781248,0.10021797180175779,0.09480777740478513,75.8462219238281
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,15,0.05,0.29518101501464844,0.09311892700195312,0.11640048217773435,0.10475970458984374,83.80776367187498
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,16,0.05,0.29518101501464844,0.16023724365234376,0.16685348510742187,0.16354536437988282,130.83629150390624
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,17,0.05,0.29518101501464844,0.05737333679199219,0.07297442626953127,0.06517388153076176,52.139105224609395
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,18,0.05,0.29518101501464844,0.056429489135742195,0.05787586975097658,0.05715267944335939,45.7221435546875
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,19,0.05,0.29518101501464844,0.0728959655761719,0.07036805725097656,0.07163201141357423,57.30560913085937
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,0,0.1,0.29518101501464844,0.4437378692626953,0.3658775177001953,0.4048076934814453,80.96153869628904
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,1,0.1,0.29518101501464844,0.3617982330322266,0.7008341522216797,0.5313161926269531,106.26323852539059
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,2,0.1,0.29518101501464844,0.23038075256347657,0.18766601562500002,0.20902338409423826,41.804676818847646
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,3,0.1,0.29518101501464844,0.6115567169189453,0.6506406402587891,0.6310986785888671,126.2197357177734
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,4,0.1,0.29518101501464844,0.33009132385253903,0.29793717956542964,0.31401425170898434,62.802850341796855
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,5,0.1,0.29518101501464844,0.4221389617919922,0.5238804779052735,0.4730097198486328,94.60194396972655
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,6,0.1,0.29518101501464844,0.4727616729736328,0.34857160949707033,0.41066664123535157,82.1333282470703
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,7,0.1,0.29518101501464844,0.47215214538574224,0.37873475646972654,0.4254434509277344,85.08869018554687
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,8,0.1,0.29518101501464844,0.22184877014160154,0.20916949462890622,0.21550913238525393,43.10182647705078
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,9,0.1,0.29518101501464844,0.37276567077636713,0.47434944152832026,0.4235575561523437,84.71151123046872
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,10,0.1,0.29518101501464844,0.29876515197753906,0.3502113494873047,0.32448825073242193,64.89765014648438
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,11,0.1,0.29518101501464844,0.4331228179931641,0.3756448516845703,0.4043838348388672,80.87676696777342
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,12,0.1,0.29518101501464844,0.41536723327636715,0.3225308074951172,0.3689490203857422,73.78980407714842
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,13,0.1,0.29518101501464844,0.7222826080322265,0.6797194976806641,0.7010010528564453,140.20021057128903
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,14,0.1,0.29518101501464844,0.3761724090576172,0.500779312133789,0.4384758605957031,87.69517211914061
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,15,0.1,0.29518101501464844,0.4095628814697265,0.49364024353027347,0.45160156249999994,90.32031249999997
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,16,0.1,0.29518101501464844,0.884541275024414,0.636810775756836,0.760676025390625,152.13520507812495
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,17,0.1,0.29518101501464844,0.26208580017089844,0.30500758361816405,0.2835466918945312,56.709338378906224
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,18,0.1,0.29518101501464844,0.23031562805175776,0.26441481018066404,0.2473652191162109,49.47304382324217
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,19,0.1,0.29518101501464844,0.28914271545410153,0.2920353546142578,0.29058903503417965,58.11780700683592
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,0,0.2,0.29518101501464844,2.1505650787353514,1.526737991333008,1.8386515350341797,91.93257675170896
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,1,0.2,0.29518101501464844,1.7861561431884763,2.7925516510009762,2.2893538970947263,114.4676948547363
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,2,0.2,0.29518101501464844,1.3167230377197265,0.9358063507080078,1.1262646942138672,56.31323471069335
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,3,0.2,0.29518101501464844,3.1419769439697265,3.397961441040039,3.269969192504883,163.49845962524412
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,4,0.2,0.29518101501464844,2.197508316040039,1.8067050933837892,2.002106704711914,100.10533523559569
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,5,0.2,0.29518101501464844,2.0612642974853514,3.5977108306884764,2.829487564086914,141.47437820434567
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,6,0.2,0.29518101501464844,2.5214417877197266,1.3440389556884766,1.9327403717041016,96.63701858520506
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,7,0.2,0.29518101501464844,1.875316909790039,1.889845230102539,1.8825810699462888,94.12905349731442
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,8,0.2,0.29518101501464844,1.2738519439697265,0.9463886260986328,1.1101202850341796,55.50601425170897
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,9,0.2,0.29518101501464844,2.104829849243164,2.5097789459228514,2.3073043975830076,115.36521987915036
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,10,0.2,0.29518101501464844,1.294146011352539,1.538604934692383,1.4163754730224607,70.81877365112302
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,11,0.2,0.29518101501464844,1.583293899536133,1.8307664947509763,1.7070301971435544,85.3515098571777
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,12,0.2,0.29518101501464844,2.1434478912353514,1.5487017974853514,1.8460748443603512,92.30374221801755
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,13,0.2,0.29518101501464844,3.2546036529541014,3.4170230865478515,3.3358133697509764,166.7906684875488
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,14,0.2,0.29518101501464844,1.9157907867431638,2.670336441040039,2.2930636138916016,114.65318069458006
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,15,0.2,0.29518101501464844,2.1649090728759766,2.409471694946289,2.287190383911133,114.35951919555663
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,16,0.2,0.29518101501464844,3.987134902954102,2.5237535552978514,3.2554442291259766,162.7722114562988
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,17,0.2,0.29518101501464844,1.4121874542236328,1.632499282836914,1.5223433685302736,76.11716842651367
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,18,0.2,0.29518101501464844,1.1314104766845703,1.7963199615478516,1.4638652191162111,73.19326095581054
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,19,0.2,0.29518101501464844,1.4867837677001954,1.367626174926758,1.4272049713134765,71.36024856567381
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,0,0.25,0.29518101501464844,3.543423355102539,2.516586196899414,3.0300047760009763,96.96015283203124
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,1,0.25,0.29518101501464844,2.9965413970947266,3.801832412719726,3.3991869049072263,108.77398095703124
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,2,0.25,0.29518101501464844,2.410845718383789,1.7669640045166015,2.088904861450195,66.84495556640624
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,3,0.25,0.29518101501464844,4.7730523834228515,6.244936172485351,5.508994277954102,176.28781689453126
