method,seed,policy,split,direction,amplitude,S_f32,S_f64,diff,L0_diff,suspicious,C_f32,C_f64
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,1,0.01,0.0015430755615233882,0.0015431030249152267,-2.746339183845592e-08,-2.0174511505821613e-09,False,30.861511230467762,30.862060498304533
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,1,0.02,0.006372390747070356,0.006372421306810594,-3.055974023835617e-08,-2.0174511505821613e-09,False,31.861953735351776,31.86210653405297
resolution_max_b1_gaussian_conv,4,recalibrated,test_probe,1,0.05,0.03750965881347651,0.03750969449004504,-3.567656853276091e-08,-2.0174511505821613e-09,False,30.007727050781202,30.007755592036027
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,0,0.005,0.0012227859497070392,0.0012228140210480687,-2.8071341029445307e-08,-1.5042819767607796e-08,False,97.82287597656314,97.8251216838455
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,0,0.01,0.0047108764648437496,0.004710892714746895,-1.62499031453045e-08,-1.5042819767607796e-08,False,94.21752929687499,94.2178542949379
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,0,0.02,0.017701461791992168,0.017701506722683114,-4.493069094557711e-08,-1.5042819767607796e-08,False,88.50730895996084,88.50753361341556
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,0,0.05,0.10477739715576173,0.10477746106223779,-6.390647605547528e-08,-1.5042819767607796e-08,False,83.82191772460936,83.82196884979021
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,1,0.005,0.0015447540283203276,0.0015447444421754497,9.586144877893332e-09,-1.5042819767607796e-08,False,123.58032226562621,123.57955537403598
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,1,0.01,0.0059804458618164524,0.005980456370099363,-1.0508282910492994e-08,-1.5042819767607796e-08,False,119.60891723632905,119.60912740198725
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,1,0.02,0.02236804199218745,0.022368040652474774,1.3397126741310217e-09,-1.5042819767607796e-08,False,111.84020996093723,111.84020326237386
resolution_max_b1_gaussian_conv,4,centre_frozen,train_probe,1,0.05,0.12826468658447265,0.12826473406618366,-4.748171100743548e-08,-1.5042819767607796e-08,False,102.6117492675781,102.61178725294691
resolution_max_b1_gaussian_conv,4,centre_frozen,test_probe,0,0.005,0.0005238037109374649,0.000523828932073922,-2.5221136457087567e-08,1.3503636264733387e-08,False,41.90429687499719,41.90631456591376
resolution_max_b1_gaussian_conv,4,centre_frozen,test_probe,0,0.01,0.0023184661865234824,0.002318477945580155,-1.1759056672833168e-08,1.3503636264733387e-08,False,46.369323730469645,46.3695589116031
resolution_max_b1_gaussian_conv,4,centre_frozen,test_probe,0,0.02,0.01152893066406252,0.011528849219961668,8.144410085231257e-08,1.3503636264733387e-08,False,57.6446533203126,57.644246099808335
resolution_max_b1_gaussian_conv,4,centre_frozen,test_probe,0,0.05,0.08283929443359367,0.08283927310556838,2.1328025290312524e-08,1.3503636264733387e-08,False,66.27143554687493,66.27141848445468
resolution_max_b1_gaussian_conv,4,centre_frozen,test_probe,1,0.005,0.0011153259277343897,0.0011152907588932726,3.516884111709473e-08,1.3503636264733387e-08,False,89.22607421875117,89.2232607114618
resolution_max_b1_gaussian_conv,4,centre_frozen,test_probe,1,0.01,0.0044809188842773184,0.004480913448856261,5.435421057686796e-09,1.3503636264733387e-08,False,89.61837768554636,89.61826897712521
resolution_max_b1_gaussian_conv,4,centre_frozen,test_probe,1,0.02,0.01767297363281256,0.01767300631203539,-3.2679222827791676e-08,1.3503636264733387e-08,False,88.3648681640628,88.36503156017694
resolution_max_b1_gaussian_conv,4,centre_frozen,test_probe,1,0.05,0.11691847229003899,0.11691843858884898,3.3701190005341886e-08,1.3503636264733387e-08,False,93.53477783203117,93.53475087107917
