method,seed,probe,policy,direction,dHd,g_dot_d,L0,grad_norm
gaussian_postrelu,2,test_probe,centre_frozen,2,86.62173299940243,-0.09012961717821721,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,3,115.88891971942904,-0.013567227652766828,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,4,121.37614110846893,-0.5916240618257007,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,5,120.79475845198516,-0.018312436630128277,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,6,122.6033168601882,-0.09203547390052676,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,7,124.05247326754403,-0.3365424349261456,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,8,59.38471743005685,-0.20296191740995528,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,9,88.31344899400872,-0.09139616257720298,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,10,71.9079970846023,-0.09963708741201248,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,11,166.71412122912258,0.19175770738143183,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,12,139.1273703174982,-0.21202766623798436,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,13,64.99280784255653,-0.16612390898376636,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,14,103.99150608060997,0.28338801405874486,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,15,120.88934494844929,-0.22779720229706313,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,16,128.50597487248092,-0.18372969389783977,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,17,92.06860883963118,-0.1729625519050101,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,18,82.09280531324399,0.008953736227047572,0.5980935990810394,3.5195002704181038
gaussian_postrelu,2,test_probe,centre_frozen,19,103.88293618848468,-0.07100747501074581,0.5980935990810394,3.5195002704181038
plain,2,train_probe,saved,0,99.63315288548083,0.14487499661406913,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,1,111.10260654982301,0.4744280416918051,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,2,150.64517693530925,-0.42260926410998967,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,3,110.36116666775825,-0.14759022152152257,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,4,58.10805228208191,0.04147777004877731,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,5,136.20508688270093,-0.1399760231036057,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,6,95.43030445868649,0.009946320239360686,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,7,96.5251404983449,0.370360613645838,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,8,94.4941478678313,0.3248436246734264,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,9,107.49140665476165,0.03307124083728602,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,10,90.7821549657356,-0.002303158120629187,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,11,120.75392406391069,-0.10877537198044564,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,12,109.70750007696499,-0.11440251080703781,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,13,71.72675919545158,0.5287349189468269,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,14,158.33812688461296,-0.3365982251259924,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,15,88.42445550996425,0.3599574253786158,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,16,129.67942685354004,-0.11263563408105268,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,17,104.08146402070439,0.003926398673574881,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,18,199.8558121491744,0.4897787473689896,0.19614462554454803,3.6422787494708513
plain,2,train_probe,saved,19,87.4809483112814,-0.11882465792413122,0.19614462554454803,3.6422787494708513
plain,2,train_probe,centre_frozen,0,102.37488965467708,-0.025497058916690143,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,1,104.7813494201391,0.4034103295896539,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,2,149.6661187842141,-0.3309236829014006,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,3,106.693855775965,0.04128341302441366,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,4,57.654857360835074,0.12474559996716586,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,5,133.52086622636995,-0.06126906256239828,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,6,95.37805990592219,-0.03544753674560667,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,7,95.68083140272606,0.3540431486336827,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,8,94.27289212550457,0.2517088836668258,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,9,103.51310676399191,0.07214797136677388,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,10,89.79835424924643,-0.037363540745973436,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,11,122.54771838600364,-0.16392862522629187,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,12,110.25497485787093,0.010691466212413153,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,13,70.11719304187707,0.3844780948010055,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,14,151.36780515362722,-0.17304801513176823,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,15,85.29153889606718,0.14614538872925273,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,16,122.71213061378857,-0.1224820181842178,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,17,102.00717507843595,-0.029126619483202866,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,18,204.36394170728306,0.3690203374084477,0.19441744685173035,2.487161956485978
plain,2,train_probe,centre_frozen,19,83.91508934048963,0.06655812426484492,0.19441744685173035,2.487161956485978
plain,2,test_probe,saved,0,152.28349065920065,0.048192982105596596,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,1,135.15557624472666,-0.5851936900820037,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,2,190.60422633609983,-1.5848278752798002,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,3,145.17230889437326,0.10602786204283288,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,4,92.42417707834869,0.12960314473684548,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,5,182.61814679701794,-0.5414319440789023,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,6,141.12923931957545,0.4224847763988492,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,7,129.27205739209901,0.09780808772637073,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,8,132.1838152806905,-1.015868938333886,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,9,158.7457831477662,-0.5363121342803363,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,10,135.3527217105397,-0.17329923597264707,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,11,146.26527438083755,0.7131682127662742,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,12,164.94160794566744,0.20034267548486556,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,13,92.5006011726472,0.8542925723319996,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,14,223.6994136818737,-0.0903569105019815,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,15,124.7441441819747,0.26345095178830713,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,16,158.36132171218014,-0.7490233601685906,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,17,146.7625201449835,0.3456806974407637,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,18,264.2909929265932,0.7210675060366545,0.7384138405323029,7.2569101909053675
plain,2,test_probe,saved,19,143.72196600541065,-0.11621227981632744,0.7384138405323029,7.2569101909053675
plain,2,test_probe,centre_frozen,0,150.04070620019456,-0.07646567175021922,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,1,132.86006684922566,-0.7635086019793074,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,2,194.2027703819334,-1.3479058889980327,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,3,145.94193765358352,0.4096637709511474,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,4,88.27985635414223,0.14546476379976883,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,5,180.17641385733384,-0.176900370174908,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,6,141.52717623409595,0.2985203391940611,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,7,130.9860247021669,0.12406723014397913,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,8,126.65399790345418,-1.075519269029999,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,9,158.2132813291632,-0.5790194705091316,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,10,133.87761792653058,-0.37341031611196457,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,11,148.40754848151943,0.6828836096327673,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,12,163.64399111562875,0.4513486059590618,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,13,93.1373042139431,0.8323001199642835,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,14,224.72917435413552,0.17774814696619157,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,15,125.82969272342235,-0.036569901984116054,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,16,154.61615319156894,-1.0725281357841092,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,17,149.0661079823376,0.1880350791066235,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,18,262.53102706370925,0.4789697749920397,0.7352325618267059,6.147846125842796
plain,2,test_probe,centre_frozen,19,140.9016080421999,0.28412089407624874,0.7352325618267059,6.147846125842796
resolution_max_b1,2,train_probe,saved,0,77.26943425599171,0.2232006694668655,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,1,72.69551283881206,-0.17554754662820354,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,2,90.25594215732801,-0.2965106026443247,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,3,66.91358079421902,-0.05443617216658829,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,4,50.96567556753172,-0.20118491357989854,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,5,42.194588790397084,-0.04015303783907484,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,6,70.38387416243485,-0.12290375234650114,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,7,169.17773819528662,0.2977581996617108,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,8,74.18087278498186,0.053032845130508634,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,9,77.13186045216996,-0.09445184943612661,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,10,45.85140048115978,-0.0021431545171581023,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,11,78.0728984433038,0.18228734054905565,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,12,81.2551148038546,-0.0043007517114422855,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,13,66.53013069883366,-0.2170247096740642,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,14,57.99493731775679,0.017905305438464733,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,15,68.54076668806,0.13794052096839549,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,16,57.39465609175466,-0.19509976179458904,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,17,48.00119289213298,0.4895476411952854,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,18,61.06860871480514,0.057028016606530695,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,saved,19,58.973569820288304,-0.3174692026199767,0.2905312180519104,2.741919289983407
resolution_max_b1,2,train_probe,centre_frozen,0,74.30894088821596,0.0036493767263824084,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,1,70.77931928985669,-0.10343319854195046,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,2,87.70814206576048,-0.3434467869795169,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,3,67.35755465910276,-0.08308471073390289,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,4,51.26348052329826,-0.03325299161875786,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,5,41.80858999448768,0.07357885570658579,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,6,70.81672233294078,-0.30673841840265365,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,7,166.42022027330407,0.3151159490517731,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,8,72.05120133188225,0.1702398769139589,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,9,75.6268649049229,-0.052303326425548344,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,10,45.280699711451774,0.0121573574220471,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,11,74.45929462821223,0.039326769562885305,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,12,81.52457711815177,-0.001960608589343632,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,13,67.07602354020162,-0.11395285853790915,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,14,58.28130981179242,0.18665161221226234,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,15,68.39162550466713,0.1813606721930754,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,16,58.649697031635085,-0.12864434234645145,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,17,47.219557475373,0.5351737199882604,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,18,60.40483729046409,0.15718291889391153,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,train_probe,centre_frozen,19,60.35687417430503,-0.14254177890018535,0.28940995037555695,2.3372362301252707
resolution_max_b1,2,test_probe,saved,0,79.65981115214997,0.11344797409931148,0.5576944947242737,4.278951019835972
resolution_max_b1,2,test_probe,saved,1,77.80982704855445,-0.28379067408975245,0.5576944947242737,4.278951019835972
resolution_max_b1,2,test_probe,saved,2,99.2541652915416,0.3275836331361873,0.5576944947242737,4.278951019835972
resolution_max_b1,2,test_probe,saved,3,80.35447908710161,-0.339331620229003,0.5576944947242737,4.278951019835972
resolution_max_b1,2,test_probe,saved,4,61.26118715178047,0.0665756477929251,0.5576944947242737,4.278951019835972
resolution_max_b1,2,test_probe,saved,5,46.87710652557371,0.15017817513412102,0.5576944947242737,4.278951019835972
resolution_max_b1,2,test_probe,saved,6,81.14413630428638,0.2922574686964676,0.5576944947242737,4.278951019835972
resolution_max_b1,2,test_probe,saved,7,193.24251846168147,0.4412707839895515,0.5576944947242737,4.278951019835972
